Sent date,DD,Category name,Main vs REM,Subject,Sendings,OR clean %,length of subject,Personalization,Emoji,Urgency,Tone,Price or Discount,imperative ,product,Month,letter_count
2024-06-04,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,981,0.0856,0,0,0,1,0,1,0,0,6,27
2024-09-11,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,37407,0.126,0,0,0,0,0,0,0,1,9,42
2024-08-13,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,17487,0.0844,0,0,0,1,0,1,0,0,8,27
2024-06-22,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,32205,0.1392,0,0,0,0,0,1,0,1,6,22
2024-02-26,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,44994,0.128,0,0,0,0,1,1,0,1,2,21
2024-06-21,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,3264,0.1167,0,0,0,1,1,1,1,1,6,28
2024-08-30,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4158,0.1017,0,0,0,1,1,1,1,1,8,28
2024-01-16,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,28599,0.1689,0,0,0,0,0,0,0,1,1,42
2024-11-06,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,36888,0.1297,0,0,0,1,1,0,0,0,11,15
2024-09-09,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,36096,0.1435,0,0,0,0,0,0,0,1,9,43
2024-08-18,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,2982,0.0996,0,0,0,1,0,1,0,1,8,28
2024-04-10,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,32991,0.1391,0,0,0,0,0,0,0,1,4,42
2024-03-04,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,5124,0.0995,0,0,0,0,0,1,0,1,3,25
2024-01-04,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,53013,0.1703,0,0,0,0,0,1,0,1,1,22
2024-09-16,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,35583,0.1389,0,0,0,0,0,0,0,1,9,28
2024-10-19,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",47832,0.1712,1,0,0,0,0,1,0,1,10,45
2024-08-02,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,3678,0.1044,0,0,0,1,1,1,1,1,8,28
2024-04-16,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,48435,0.0881,0,0,0,1,1,1,1,1,4,24
2024-05-29,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,32202,0.1315,0,0,0,0,1,1,0,1,5,21
2024-05-08,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,31965,0.1296,0,0,0,0,1,1,0,1,5,21
2024-11-22,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,14409,0.1097,0,0,1,1,1,1,0,1,11,30
2024-03-26,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,49554,0.0924,0,0,0,1,1,1,1,1,3,24
2024-10-28,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,37095,0.132,0,0,0,0,0,0,0,1,10,28
2024-11-26,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,6420,0.107,0,0,0,1,1,1,1,1,11,24
2024-08-03,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",32853,0.14,1,0,0,0,0,1,0,1,8,45
2024-04-24,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,29169,0.1371,0,0,0,0,1,1,0,1,4,21
2024-10-02,Monday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,18933,0.0976,0,0,0,0,0,0,0,1,10,42
2024-04-01,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,5169,0.0499,0,0,0,0,0,1,0,1,4,25
2024-12-21,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,47457,0.1433,0,0,1,0,1,1,0,0,12,26
2024-11-29,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,6540,0.1119,0,0,0,0,1,1,1,1,11,33
2024-11-27,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,47895,0.153,0,0,0,0,1,1,0,1,11,21
2024-12-25,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,44115,0.1349,0,0,0,0,1,1,0,1,12,21
2024-11-24,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,7086,0.1097,0,0,0,1,0,1,0,1,11,28
2024-03-19,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,49923,0.0873,0,0,0,1,0,1,0,0,3,27
2024-08-10,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,45564,0.1709,0,0,0,0,0,1,0,1,8,22
2024-11-06,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,47730,0.1622,0,0,0,0,1,1,0,1,11,21
2024-03-04,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,10572,0.0817,0,0,0,0,0,1,0,1,3,25
2024-10-01,Saturday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,39135,0.1693,0,0,1,0,1,1,0,0,10,26
2024-02-16,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",31509,0.1607,1,0,0,0,0,1,0,1,2,45
2024-09-25,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,36282,0.1288,0,0,0,1,1,0,0,0,9,15
2024-06-19,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,33183,0.1266,0,0,0,0,1,1,0,1,6,21
2024-01-26,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",27906,0.1725,1,0,0,0,0,1,0,1,1,45
2024-02-23,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,34026,0.1582,0,0,1,0,1,1,0,0,2,26
2024-03-16,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",28473,0.1525,1,0,0,0,0,1,0,1,3,45
2024-04-13,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,32673,0.1488,0,0,0,0,0,1,0,1,4,22
2024-04-09,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,1296,0.1343,0,0,0,1,1,1,1,1,4,24
2024-03-08,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",44550,0.1327,1,0,0,0,0,1,0,1,3,45
2024-03-29,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,49158,0.1018,0,0,0,0,1,1,1,1,3,33
2024-07-31,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,33081,0.1279,0,0,0,0,1,1,0,1,7,21
2024-11-01,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,5244,0.1247,0,0,0,1,1,1,1,1,11,28
2024-08-02,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,18822,0.102,0,0,0,0,1,1,1,1,8,33
2024-10-23,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,47445,0.154,0,0,0,1,1,0,0,0,10,15
2024-12-16,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,45123,0.1475,0,0,0,0,0,1,0,1,12,25
2024-06-02,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,22203,0.1223,0,0,0,0,0,0,0,1,6,43
2024-09-25,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,46026,0.1587,0,0,0,0,1,1,0,1,9,21
2024-08-23,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,15900,0.0885,0,0,0,0,1,1,1,1,8,33
2024-06-25,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,1779,0.0742,0,0,0,1,1,1,1,1,6,24
2024-04-20,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,29526,0.1493,0,0,0,0,0,1,0,1,4,22
2024-02-18,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,27372,0.1709,0,0,0,0,0,0,0,1,2,43
2024-02-23,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",27108,0.1661,1,0,0,0,0,1,0,1,2,45
2024-06-08,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",31482,0.1472,1,0,0,0,0,1,0,1,6,45
2024-04-27,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,33807,0.1449,0,0,1,0,1,1,0,0,4,26
2024-07-07,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,2535,0.1219,0,0,0,1,0,1,0,1,7,28
2024-12-30,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45549,0.1349,0,0,0,0,0,0,0,1,12,43
2024-07-10,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,34986,0.1266,0,0,0,0,0,0,0,1,7,42
2024-06-18,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,1758,0.1007,0,0,0,1,0,1,0,0,6,27
2024-01-25,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",44667,0.1241,1,0,0,0,0,1,0,1,1,45
2024-12-12,Tuesday,NL Final,MAIN,&#x1f381; Ta en titt... Det här är ett Mystiskt Erbjudande bara för dig!,6939,0.0575,1,0,1,0,1,0,1,0,12,44
2024-01-21,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,28188,0.1778,0,0,0,0,0,0,0,1,1,43
2024-06-01,Thursday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,14331,0.0929,0,0,0,0,0,1,0,1,6,25
2024-08-31,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,46038,0.1661,0,0,0,0,0,1,0,1,8,22
2024-11-13,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,38979,0.1368,0,0,0,0,1,1,0,1,11,21
2024-10-09,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,36981,0.136,0,0,0,0,1,1,0,1,10,21
2024-09-06,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5004,0.1067,0,0,1,1,1,1,0,1,9,30
2024-04-01,Friday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,6516,0.041,0,0,1,0,1,1,0,0,4,26
2024-12-07,Thursday,NL Final,MAIN,&#x1f575;&#xfe0f;&#x200d;&#x2640;&#xfe0f; Lås upp dolda rabatter: Din mystiska försäljning väntar på dig!,10329,0.0648,1,0,1,0,1,0,1,0,12,47
2024-03-16,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,41379,0.1881,0,0,0,0,0,1,0,1,3,22
2024-09-14,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,47880,0.1689,0,0,1,0,1,1,0,0,9,26
2024-01-23,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,28047,0.1627,0,0,0,0,1,1,0,1,1,21
2024-06-09,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,3147,0.142,0,0,1,0,1,1,0,1,6,38
2024-10-01,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,13860,0.1065,0,0,0,1,1,1,1,1,10,24
2024-09-24,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4599,0.0972,0,0,0,1,0,1,0,1,9,30
2024-11-22,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4677,0.0956,0,0,0,1,1,1,1,1,11,28
2024-12-12,Tuesday,NL Final,MAIN,&#x1f575;&#xfe0f;&#x200d;&#x2640;&#xfe0f; Lås upp dolda rabatter: Din mystiska försäljning väntar på dig!,55608,0.0547,1,0,1,0,1,0,1,0,12,47
2024-06-14,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,29097,0.0985,0,0,0,1,1,1,1,1,6,28
2024-05-03,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,47118,0.1,0,0,0,1,1,1,1,1,5,28
2024-01-02,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,26670,0.1649,0,0,0,0,1,1,0,1,1,21
2024-10-21,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,37656,0.1421,0,0,0,0,0,0,0,1,10,43
2024-06-14,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,1767,0.1019,0,0,1,1,1,1,0,1,6,30
2024-11-29,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4506,0.0999,0,0,0,0,1,1,1,1,11,33
2024-05-31,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,38868,0.0902,0,0,0,0,1,1,1,1,5,33
2024-11-27,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,37614,0.1271,0,0,0,1,1,0,0,0,11,15
2024-01-06,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44667,0.1263,0,0,0,0,0,0,0,1,1,28
2024-06-05,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,31695,0.1311,0,0,0,0,1,1,0,1,6,21
2024-02-20,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,27243,0.1596,0,0,0,0,1,1,0,1,2,21
2024-09-10,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,14271,0.0856,0,0,0,1,1,1,1,1,9,24
2024-03-29,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,1383,0.2625,0,0,1,1,1,1,0,1,3,30
2024-01-05,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",26538,0.183,1,0,0,0,0,1,0,1,1,45
2024-10-16,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,47988,0.158,0,0,0,0,1,1,0,1,10,21
2024-04-06,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",28581,0.1543,1,0,0,0,0,1,0,1,4,45
2024-11-01,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,14868,0.1071,0,0,1,1,1,1,0,1,11,30
2024-07-12,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,2670,0.1022,0,0,1,1,1,1,0,1,7,30
2024-12-24,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,8715,0.094,0,0,0,1,0,1,0,1,12,30
2024-01-18,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,54009,0.1596,0,0,1,0,1,1,0,0,1,26
2024-06-12,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,33744,0.127,0,0,0,0,0,0,0,1,6,42
2024-01-12,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",24690,0.1813,1,0,0,0,0,1,0,1,1,45
2024-03-16,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,32691,0.1509,0,0,1,0,1,1,0,0,3,26
2024-06-19,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,32586,0.1292,0,0,0,0,0,0,0,1,6,42
2024-07-10,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,32967,0.129,0,0,0,0,1,1,0,1,7,21
2024-12-28,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,54663,0.1617,0,0,1,0,1,1,0,0,12,26
2024-12-09,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,39408,0.1314,0,0,0,0,0,0,0,1,12,28
2024-05-15,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,30897,0.1306,0,0,0,0,1,1,0,1,5,21
2024-11-29,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,13722,0.1137,0,0,0,1,1,1,1,1,11,28
2024-10-25,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,14136,0.1006,0,0,0,0,1,1,1,1,10,33
2024-11-12,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4632,0.0991,0,0,0,1,0,1,0,1,11,30
2024-02-02,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,40824,0.1974,0,0,0,0,0,1,0,1,2,22
2024-03-01,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,66759,0.1345,0,0,1,0,1,1,0,0,3,26
2024-09-23,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,36384,0.129,0,0,0,0,0,0,0,1,9,28
2024-08-09,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,2718,0.1015,0,0,0,0,1,1,1,1,8,33
2024-05-22,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,32907,0.1344,0,0,0,0,0,0,0,1,5,42
2024-09-04,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,45513,0.1593,0,0,0,0,1,1,0,1,9,21
2024-08-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,110061,0.1379,0,0,1,0,1,1,0,0,8,26
2024-01-02,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,25350,0.1696,0,0,0,0,0,0,0,1,1,42
2024-04-03,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,28773,0.1495,0,0,0,0,1,1,0,1,4,21
2024-01-22,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,52974,0.1466,0,0,0,0,0,0,0,1,1,42
2024-12-27,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,13200,0.1016,0,0,0,0,1,1,1,1,12,33
2024-04-12,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,48636,0.096,0,0,0,1,1,1,1,1,4,28
2024-09-28,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45789,0.1678,1,0,0,0,0,1,0,1,9,45
2024-10-11,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,14550,0.1019,0,0,1,1,1,1,0,1,10,30
2024-09-07,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45357,0.1655,1,0,0,0,0,1,0,1,9,45
2024-09-02,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,36885,0.1534,0,0,0,0,0,1,0,1,9,25
2024-09-09,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37590,0.1467,0,0,0,0,0,1,0,1,9,25
2024-05-18,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,33804,0.1439,0,0,1,0,1,1,0,0,5,26
2024-02-27,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,32814,0.1428,0,0,0,0,0,0,0,1,2,42
2024-08-07,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,34455,0.1318,0,0,0,0,1,1,0,1,8,21
2024-07-03,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31242,0.1292,0,0,0,1,1,0,0,0,7,15
2024-05-11,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",31668,0.1422,1,0,0,0,0,1,0,1,5,45
2024-01-18,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45144,0.136,1,0,0,0,0,1,0,1,1,45
2024-12-18,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,44925,0.1345,0,0,0,0,0,0,0,1,12,42
2024-11-15,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4812,0.116,0,0,0,1,1,1,1,1,11,28
2024-06-08,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,42507,0.1786,0,0,0,0,0,1,0,1,6,22
2024-06-29,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,42792,0.1708,0,0,0,0,0,1,0,1,6,22
2024-02-13,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,27918,0.1672,0,0,0,0,0,0,0,1,2,42
2024-08-02,Tuesday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,17295,0.1322,0,0,0,0,0,0,0,1,8,42
2024-01-29,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44262,0.1138,0,0,0,1,1,0,0,0,1,15
2024-05-08,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,31686,0.1358,0,0,0,0,0,0,0,1,5,42
2024-03-12,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44037,0.1241,0,0,0,1,1,0,0,0,3,15
2024-02-12,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,45747,0.1045,0,0,0,0,1,1,0,1,2,21
2024-11-12,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,5067,0.1018,0,0,0,1,0,1,0,0,11,27
2024-10-29,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,5154,0.1001,0,0,0,1,0,1,0,0,10,27
2024-01-14,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,28704,0.1751,0,0,0,0,0,1,0,1,1,25
2024-07-27,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",42459,0.1659,1,0,0,0,0,1,0,1,7,45
2024-12-04,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,47325,0.1539,0,0,0,1,1,0,0,0,12,15
2024-08-19,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,34035,0.1462,0,0,0,0,0,0,0,1,8,43
2024-08-09,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,17664,0.0904,0,0,1,1,1,1,0,1,8,30
2024-03-08,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,52746,0.1668,0,0,0,0,0,1,0,1,3,22
2024-09-01,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,3099,0.1365,0,0,0,1,0,1,0,1,9,28
2024-11-11,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,39120,0.1346,0,0,0,0,0,0,0,1,11,43
2024-10-18,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,14292,0.1119,0,0,0,1,1,1,1,1,10,28
2024-11-08,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,5076,0.1111,0,0,1,1,1,1,0,1,11,30
2024-01-07,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,24900,0.1816,0,0,0,0,0,0,0,1,1,43
2024-11-11,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,38967,0.1415,0,0,0,0,0,1,0,1,11,25
2024-02-20,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,41889,0.1813,0,0,0,0,0,0,0,1,2,42
2024-11-04,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,39900,0.1383,0,0,0,0,0,1,0,1,11,25
2024-03-09,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,48507,0.1734,0,0,1,0,1,1,0,0,3,26
2024-06-03,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31872,0.1409,0,0,0,0,0,0,0,1,6,43
2024-09-30,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,36954,0.1394,0,0,0,0,0,0,0,1,9,43
2024-02-24,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45207,0.1285,0,0,0,0,0,0,0,1,2,43
2024-03-27,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,30600,0.1471,0,0,0,0,1,1,0,1,3,21
2024-12-02,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,39969,0.1435,0,0,0,0,0,0,0,1,12,43
2024-11-26,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4656,0.1018,0,0,0,1,1,1,1,1,11,24
2024-06-11,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,34575,0.0836,0,0,0,1,0,1,0,0,6,27
2024-10-11,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4656,0.1121,0,0,0,0,1,1,1,1,10,33
2024-04-27,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",29001,0.1557,1,0,0,0,0,1,0,1,4,45
2024-06-18,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,2727,0.1221,0,0,0,1,0,1,0,1,6,30
2024-01-29,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52125,0.1452,0,0,0,0,1,1,0,1,1,21
2024-11-18,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,38226,0.1395,0,0,0,0,0,0,0,1,11,43
2024-07-20,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,34593,0.1349,0,0,1,0,1,1,0,0,7,26
2024-07-03,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,42315,0.1601,0,0,0,0,1,1,0,1,7,21
2024-12-02,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,42801,0.1503,0,0,0,0,0,1,0,1,12,25
2024-09-20,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4659,0.1024,0,0,0,1,1,1,1,1,9,28
2024-05-07,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,46908,0.0865,0,0,0,1,1,1,1,1,5,24
2024-08-14,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,45171,0.1587,0,0,0,0,1,1,0,1,8,21
2024-01-28,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,25884,0.1739,0,0,0,0,0,0,0,1,1,43
